,id,y
251,252,-0.035157956182956696
252,253,-0.1811487376689911
253,254,0.3008734881877899
254,255,0.08459874242544174
255,256,0.0020983442664146423
256,257,0.2434684932231903
257,258,0.1872217357158661
258,259,0.14405092597007751
259,260,-0.03295115381479263
260,261,0.07192113250494003
261,262,0.04337092489004135
262,263,0.25937291979789734
263,264,0.4744207561016083
264,265,0.02156752347946167
265,266,0.32181498408317566
266,267,0.18220731616020203
267,268,0.04289170354604721
268,269,0.2588272988796234
269,270,-0.05550228804349899
270,271,0.2971198260784149
271,272,0.13281318545341492
272,273,0.45201417803764343
273,274,-0.16594630479812622
274,275,0.1146024689078331
275,276,0.2471892535686493
276,277,-0.05173351615667343
277,278,-0.08094287663698196
278,279,0.3484823405742645
279,280,0.19039174914360046
280,281,-0.020234830677509308
281,282,0.23949238657951355
282,283,0.10184296220541
283,284,0.12282883375883102
284,285,-0.004149086773395538
285,286,0.20932576060295105
286,287,-0.05085017532110214
287,288,0.24375364184379578
288,289,0.09259816259145737
289,290,-0.03389125317335129
290,291,0.4788477122783661
291,292,-0.27036625146865845
292,293,0.23421451449394226
293,294,0.0959760770201683
294,295,0.2342950999736786
295,296,0.12702015042304993
296,297,0.10451050847768784
297,298,0.22625991702079773
298,299,0.18002864718437195
299,300,-0.009952344000339508
300,301,-0.043507255613803864
301,302,0.0026445388793945312
302,303,-0.27434471249580383
303,304,0.008772522211074829
304,305,0.2640702426433563
305,306,0.27518555521965027
306,307,0.13742968440055847
307,308,0.26655808091163635
308,309,0.11486896127462387
309,310,0.1929590404033661
310,311,0.0637647733092308
311,312,0.1884739100933075
312,313,0.2906505763530731
313,314,-0.31085118651390076
314,315,-0.008479870855808258
315,316,-0.008224286139011383
316,317,0.2734534442424774
317,318,0.22234195470809937
318,319,-0.012268424034118652
319,320,-0.05204812437295914
320,321,0.9001657366752625
321,322,-0.03308681398630142
322,323,0.029186375439167023
323,324,0.29739972949028015
324,325,0.026523247361183167
325,326,-0.2228778600692749
326,327,0.09435685724020004
327,328,-0.04204968363046646
328,329,0.39115211367607117
329,330,0.30177900195121765
330,331,0.2593934237957001
331,332,0.004053734242916107
332,333,0.20957133173942566
333,334,0.5235864520072937
334,335,0.07220097631216049
335,336,-0.3634374439716339
336,337,0.09322120994329453
337,338,0.2784874141216278
338,339,0.43608996272087097
339,340,-0.2318303883075714
340,341,0.25978991389274597
341,342,-4.938989877700806e-05
342,343,0.009467177093029022
343,344,0.2731630504131317
344,345,-0.34103918075561523
345,346,0.1781744658946991
346,347,0.055674634873867035
347,348,0.029377184808254242
348,349,-0.1273828148841858
349,350,0.32253214716911316
350,351,0.43744680285453796
351,352,-0.028635866940021515
352,353,-0.0409994050860405
353,354,0.381548136472702
354,355,0.14049383997917175
355,356,0.15938588976860046
356,357,0.08531858772039413
357,358,0.40399762988090515
358,359,0.04720254987478256
359,360,0.22632429003715515
360,361,0.24817487597465515
361,362,0.07849927991628647
362,363,0.07640508562326431
363,364,0.33363839983940125
364,365,0.6728021502494812
365,366,0.5630638003349304
366,367,0.04818996042013168
367,368,-0.01680288463830948
368,369,-0.004169262945652008
369,370,0.11748143285512924
370,371,0.05871220678091049
371,372,0.4449732005596161
372,373,0.09971257299184799
373,374,0.3535005748271942
374,375,0.14975818991661072
375,376,0.2667391002178192
376,377,0.08618351072072983
377,378,-0.004830941557884216
378,379,0.136930912733078
379,380,0.3656023442745209
380,381,0.40288659930229187
381,382,-0.04310838133096695
382,383,-0.037031836807727814
383,384,-0.009258851408958435
384,385,0.15604659914970398
385,386,0.007222987711429596
386,387,0.09398957341909409
387,388,0.06272455304861069
388,389,0.3286421000957489
389,390,0.6740581393241882
390,391,0.05683013051748276
391,392,0.26204702258110046
392,393,0.1613311469554901
393,394,0.3820020854473114
394,395,0.007270477712154388
395,396,0.11021061986684799
396,397,0.41025087237358093
397,398,-0.35616543889045715
398,399,0.20323631167411804
399,400,-0.030893005430698395
400,401,0.12842223048210144
401,402,-0.01904059201478958
402,403,-0.03780726343393326
403,404,-0.06118737906217575
404,405,0.19612357020378113
405,406,0.002788744866847992
406,407,0.25853750109672546
407,408,0.2473299205303192
408,409,0.08322080224752426
409,410,0.11483903974294662
410,411,0.3106905519962311
411,412,-0.04609154909849167
412,413,0.284341424703598
413,414,0.09393521398305893
414,415,0.48514267802238464
415,416,0.06769844144582748
416,417,-0.0033657848834991455
417,418,0.2473275363445282
418,419,0.18767735362052917
419,420,0.1460992991924286
420,421,0.026583723723888397
421,422,0.0025894269347190857
422,423,-0.08078364282846451
423,424,0.17949745059013367
424,425,1.269512414932251
425,426,0.14203092455863953
426,427,0.18590137362480164
427,428,0.2750360667705536
428,429,-0.035250984132289886
429,430,0.4330075681209564
430,431,0.186992347240448
431,432,0.17375466227531433
432,433,0.23924562335014343
433,434,0.08875676244497299
434,435,-0.20131567120552063
435,436,-0.12229188531637192
436,437,0.3627931773662567
437,438,0.012693546712398529
438,439,0.1412508189678192
439,440,0.2574673593044281
440,441,0.14843055605888367
441,442,0.11227055639028549
442,443,-0.11922053247690201
443,444,0.3403160274028778
444,445,-0.015465587377548218
445,446,0.19249412417411804
446,447,0.33328506350517273
447,448,0.06228896230459213
448,449,0.06219884008169174
449,450,0.3047589957714081
450,451,0.09103985875844955
451,452,0.42210790514945984
452,453,0.2109033763408661
453,454,0.12012501806020737
454,455,0.5109216570854187
455,456,0.04452099651098251
456,457,0.3019399344921112
457,458,0.3954927623271942
458,459,0.1778566539287567
459,460,0.18260690569877625
460,461,0.07875990122556686
461,462,0.1288643181324005
462,463,0.2517680823802948
463,464,0.21669408679008484
464,465,0.032355986535549164
465,466,0.3054353892803192
466,467,0.09939070791006088
467,468,0.39772674441337585
468,469,0.3233053386211395
469,470,0.009680800139904022
470,471,-0.03790111094713211
471,472,0.1372053325176239
472,473,0.3818208873271942
473,474,0.19291219115257263
474,475,0.2809717357158661
475,476,0.1314064860343933
476,477,0.388139933347702
477,478,0.10459252446889877
478,479,0.08690138906240463
479,480,-0.07888934761285782
480,481,0.18744656443595886
481,482,0.18880197405815125
482,483,0.25108930468559265
483,484,0.3125579059123993
484,485,0.12637290358543396
485,486,0.061330996453762054
486,487,-0.29976776242256165
487,488,0.289194792509079
488,489,-0.03953539580106735
489,490,0.24539682269096375
490,491,0.3850824534893036
491,492,0.41534826159477234
492,493,-0.0035583078861236572
493,494,0.09074410051107407
494,495,-0.002360433340072632
495,496,0.10039349645376205
496,497,0.22109338641166687
497,498,0.1426694095134735
498,499,-0.0070505291223526
499,500,0.0834333524107933
500,501,0.3496682345867157
501,502,0.1828462779521942
502,503,0.04191800206899643
503,504,-0.11494896560907364
504,505,0.2450539767742157
505,506,0.6727277636528015
506,507,0.18284103274345398
507,508,0.035067781805992126
508,509,0.16012737154960632
509,510,0.3212983310222626
510,511,0.2717878520488739
511,512,0.20424100756645203
512,513,0.36266157031059265
513,514,0.36046621203422546
514,515,0.29051801562309265
515,516,0.09727879613637924
516,517,0.08317776769399643
517,518,0.12956973910331726
518,519,0.04384537786245346
519,520,0.14948174357414246
520,521,0.12171383947134018
521,522,0.22684690356254578
